Customer,full_addy,Latitude,Longitude,Partner,Current
Hudson Regional Hospital (Crothall),"55 MEADOWLAND PKWY, SECAUCUS, NJ",40.79228299,-74.07297803,Compass,0
Hudson River Trading (B&I),"FOUR WORLD TRADE CTR, NEW YORK, NY",40.71279,-74.01174,Compass,0
Hudson Valley Community College,"80 VANENBURG AVE, TROY, NY",42.69566082,-73.68692031,Compass,0
Hudson Valley Hospice 63152 Unidine,"542 VIOLET AVENUE, HYDE PARK, NY",41.74893341,-73.90952329,Compass,0
Hudson Valley Renegades Admin 56321 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Valley Renegades Backstage Catering 58236 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Valley Renegades Concessions 1 58237 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Valley Renegades General Concessions 56325 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Valley Renegades Group Sales 56323 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Valley Renegades In Seat Service 56326 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Valley Renegades Management 56322 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Valley Renegades Suites 56324 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Valley Renegades Warehouse 56499 Levy,"1500 ROUTE 9D, WAPPINGERS FALLS, NY",41.52790937,-73.96151229,Compass,0
Hudson Yards Spanish Market,"501 W 30TH ST, NEW YORK, NY",40.75237709,-74.00123648,Compass,0
"Hudson, Steve-CEC - 29410","400 NORTHRIDGE RD STE 600, SANDY SPRINGS, GA",33.98335199,-84.34640702,Compass,0
Hudspeth Co TX Comm 60108 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hughes Health and Rehabilitation (Unidine),"29 HIGHLAND STREET, WEST HARTFORD, CT",41.76748302,-72.71868602,Compass,0
Hughes Hubbard & Reed - Cafe,"1 BATTERY PARK PLZ, NEW YORK, NY",40.70334035,-74.0141219,Compass,0
Hughes Hubbard & Reed - Catering 20343,"1 BATTERY PARK PLZ, NEW YORK, NY",40.70334035,-74.0141219,Compass,0
Hughes Hubbard & Reed - Pantry,"1 BATTERY PARK PLZ, NEW YORK, NY",40.70334035,-74.0141219,Compass,0
Hughes Spalding Hospital / Children's Healtcare (Crothall),"35 JESSE HILL JR DR SE, ATLANTA, GA",33.75329,-84.38228199,Compass,0
"Hughes, Hubbard & Reed - Maintenance - 44081","1 BATTERY PARK PL, NEW YORK, NY",40.70334035,-74.0141219,Compass,0
"Hughes, Thomas - 27612","400 NORTHRIDGE RD STE 600, SANDY SPRINGS, GA",33.98335199,-84.34640702,Compass,0
Huhtamaki,"9201 PACKAGING DR, DE SOTO, KS",38.962896,-94.97221097,Compass,0
Human Good Grand Lake Gardens (MCP DO NOT MAP DCNs),"401 SANTA CLARA AVE, OAKLAND, CA",37.81297101,-122.248793,Compass,0
Human Good Judson Park,"23600 MARINE VIEW DR S, DES MOINES, WA",47.38993098,-122.322118,Compass,0
Human Good Judson Park 44747 (MCP DO NOT MAP DCNs),"23600 MARINE VIEW DRIVE SOUTH, DES MOINES, WA",47.38993098,-122.322118,Compass,0
Human Good Piedmont,"110 41ST ST, OAKLAND, CA",37.82633101,-122.251147,Compass,0
Human Good Piedmont 44752 (MCP DO NOT MAP DCNs),"110 41ST STREET, OAKLAND, CA",37.82633101,-122.251147,Compass,0
Human Good Plymouth,"900 SALEM DR, REDLANDS, CA",34.04316299,-117.172358,Compass,0
Human Good Plymouth 44813 (MCP DO NOT MAP DCNs),"900 SALEM DRIVE, REDLANDS, CA",34.04316299,-117.172358,Compass,0
Human Good Redwood Terrace Assisted Living,"710 W 13TH ST, ESCONDIDO, CA",33.10646901,-117.083983,Compass,0
Human Good Redwood Terrace Assisted Living 44751 (MCP DO NOT MAP DCNs),"710 WEST 13TH AVENUE, ESCONDIDO, CA",33.10646901,-117.083983,Compass,0
Human Good Rosewood,"1301 NEW STINE RD, BAKERSFIELD, CA",35.34321901,-119.062396,Compass,0
Human Good Rosewood 44814 (MCP DO NOT MAP DCNs),"1301 NEW STINE ROAD, BAKERSFIELD, CA",35.34321901,-119.062396,Compass,0
Human Good Valle Verde Retirement Community,"900 CALLE DE LOS AMIGOS, SANTA BARBARA, CA",34.42357298,-119.752909,Compass,0
Human Good Valle Verde Retirement Community 44584 (MCP DO NOT MAP DCNs),"900 CALLE DE LOS AMIGOS, SANTA BARBARA, CA",34.42357298,-119.752909,Compass,0
Human Good Westminster Gardens,"1420 SANTA DOMINGO AVE, DUARTE, CA",34.139239,-117.961922,Compass,0
Human Good Westminster Gardens 10747 (MCP DO NOT MAP DCNs),"1420 SANTO DOMINGO AVE., DUARTE, CA",34.139239,-117.961922,Compass,0
Human Performance Institute,"13901 MEDICAL CITY DR, ORLANDO, FL",28.36520901,-81.285095,Compass,0
Human Resources,"330 5TH AVE 5TH FL, NEW YORK, NY",40.74766181,-73.98535051,Compass,0
Human Resources - 4166 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Human Resources - 47258,"1000 WASHINGTON ST, BOSTON, MA",42.3459156,-71.06457476,Compass,0
Human Resources 88010 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Humana - Glendale,"8990 WEST GLENDALE RD, GLENDALE, AZ",33.5388157,-112.252554,Compass,0
Humana - Springdale,"111 MERCHANT ST, SPRINGDALE, OH",39.27879899,-84.47183399,Compass,0
Humana Glendale Inv,"8990 WEST GLENDALE ROAD, GLENDALE, AZ",33.5388157,-112.252554,Compass,0
Humana Green Bay,"1100 EMPLOYERS BLVD, DE PERE, WI",44.42511902,-88.11543699,Compass,0
Humana Green Bay Catering,"1100 EMPLOYERS BLVD, DE PERE, WI",44.42511902,-88.11543699,Compass,0
Humana Green Bay Micro,"1100 EMPLOYERS BLVD, DE PERE, WI",44.42511902,-88.11543699,Compass,0
Humana Greenbay,"1100 EMPLOYERS BLVD, DE PERE, WI",44.42511902,-88.11543699,Compass,0
Humana HUB,"500 W MAIN ST, LOUISVILLE, KY",38.25648399,-85.75890397,Compass,0
Humana Hub Catering,"500 W MAIN ST, LOUISVILLE, KY",38.25648399,-85.75890397,Compass,0
Humana Hub Coffee,"500 W MAIN ST, LOUISVILLE, KY",38.25648399,-85.75890397,Compass,0
Humana Hub Exec Coffee,"500 W MAIN ST, LOUISVILLE, KY",38.25648399,-85.75890397,Compass,0
Humana Hub Invest,"500 W MAIN ST, LOUISVILLE, KY",38.25648399,-85.75890397,Compass,0
Humana Investment Account,"500 W MAIN ST, LOUISVILLE, KY",38.25648399,-85.75890397,Compass,0
Humana Miramar,"10749 MARKS WAYE, MIRAMAR, FL",25.97626175,-80.29153644,Compass,0
Humana Miramar Invest,"10749 MARKS WAYE, MIRAMAR, FL",25.97626175,-80.29153644,Compass,0
Humana Springdale Invest,"111 MERCHANT STREET, SPRINGDALE, OH",39.27879899,-84.47183399,Compass,0
Humana Water Invest,"101 E MAIN ST, LOUISVILLE, KY",38.25638701,-85.750669,Compass,0
Humana Water Micro,"101 E MAIN ST, LOUISVILLE, KY",38.25638701,-85.750669,Compass,0
Humana Waterside,"101 E MAIN ST, LOUISVILLE, KY",38.25638701,-85.750669,Compass,0
Humana Waterside Coffee Bar,"101 E MAIN ST, LOUISVILLE, KY",38.25638701,-85.750669,Compass,0
Humana Well Hub,"500 W MAIN ST, LOUISVILLE, KY",38.25648399,-85.75890397,Compass,0
Humana Well Waterside,"101 E MAIN ST, LOUISVILLE, KY",38.25638701,-85.750669,Compass,0
Humboldt Co NV Comm 60115 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Humboldt School District,"310 E 4TH ST, WINNEMUCCA, NV",40.97511007,-117.7309948,Compass,0
Hunt Buffet & Snack,"1900 NORTH AKARD, DALLAS, TX",32.78749099,-96.80231999,Compass,0
Hunt County TX 30370 Trinity,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hunt Oil Building,"1900 N AKARD ST, DALLAS, TX",32.78749099,-96.80231999,Compass,0
Hunt Oil Pantries,"1900 N AKARD ST, DALLAS, TX",32.78749099,-96.80231999,Compass,0
Hunter Akers Dir 62080 (MCP DO NOT MAP DCNs),"2323 E MOSSY OAKS RD, APT 376, SPRING, TX",30.09159001,-95.45097003,Compass,0
Hunter Akers Dir 62080 Morrison,"2323 E MOSSY OAKS RD, APT 376, SPRING, TX",30.09159001,-95.45097003,Compass,0
Hunter Middle School 56565 SSC,"6810 LEBRON STERCHI DR, OOLTEWAH, TN",35.11441099,-85.09188603,Compass,0
Huntersville - PT (Crothall),"10030 GILEAD RD, HUNTERSVILLE, NC",35.40638902,-80.86008004,Compass,0
Huntington Beach School District,"5832 BOLSA AVE, HUNTINGTON BEACH, CA",33.74366502,-118.027059,Compass,0
Huntington Library CG Cafe,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Library CG Restaurant,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Library Carts,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Library Catering,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Library Coffee Shop,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Library EVC Cafe,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Library RG Tea Room,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Library Street,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Library Wine Bar,"1151 OXFORD RD, SAN MARINO, CA",34.128417,-118.114419,Compass,0
Huntington Park Columbus Clippers (PSC) Admin,"330 HUNTINGTON PARK LN, COLUMBUS, OH",39.96879202,-83.01190301,Compass,0
Huntington Place Senior Living 58501 (MCP DO NOT MAP DCNs),"3801 NORTH WRIGHT ROAD, JANESVILLE, WI",42.727402,-88.96913802,Compass,0
Huntington Place Senior Living 58501 Unidine,"3801 NORTH WRIGHT ROAD, JANESVILLE, WI",42.727402,-88.96913802,Compass,0
Huntley Hospital 57354 (MCP DO NOT MAP DCNs),"10400 HALIGUS RD., HUNTLEY, IL",42.17730019,-88.40298267,Compass,0
Huntley Hospital 57354 Morrison,"10400 HALIGUS ROAD, HUNTLEY, IL",42.17730019,-88.40298267,Compass,0
Huntsville FC Admin 61943 Levy,"3125 LEEMAN FERRY RD, HUNTSVILLE, AL",34.69945398,-86.58905504,Compass,0
Huntsville FC Club 1 61946 Levy,"3125 LEEMAN FERRY RD, HUNTSVILLE, AL",34.69945398,-86.58905504,Compass,0
Huntsville FC General Concessions 61947 Levy,"3125 LEEMAN FERRY RD, HUNTSVILLE, AL",34.69945398,-86.58905504,Compass,0
Huntsville FC Group Sales 61945 Levy,"3125 LEEMAN FERRY RD, HUNTSVILLE, AL",34.69945398,-86.58905504,Compass,0
Huntsville FC Management 61944 Levy,"3125 LEEMAN FERRY RD, HUNTSVILLE, AL",34.69945398,-86.58905504,Compass,0
Huntsville FC Warehouse 62770 Levy,"3125 LEEMAN FERRY RD, HUNTSVILLE, AL",34.69945398,-86.58905504,Compass,0
Huntsville Memorial Hospital (Crothall),"110 MEMORIAL HOSPITAL DR, HUNTSVILLE, TX",30.698152,-95.55863398,Compass,0
Huntsville Memorial Hospital 27202 (MCP DO NOT MAP DCNs),"110 MEMORIAL, HUNTSVILLE, TX",30.698152,-95.55863398,Compass,0
Huntsville Memorial Hospital 27202 Morrison,"110 MEMORIAL DR, HUNTSVILLE, TX",30.698152,-95.55863398,Compass,0
Huron County Medical Care Facility (MCP DO NOT MAP DCNs),"1116 S VAN DYKE RD, BAD AXE, MI",43.80580601,-83.03482198,Compass,0
Huron Regional Medical Center 63077 Crothall,"174 4TH ST SE, HURON, SD",44.36197269,-98.21127515,Compass,0
Huron Regional Medical Center 63090 (MCP DO NOT MAP DCNs),"174 4TH ST SE, HURON, SD",44.36197269,-98.21127515,Compass,0
Huron Regional Medical Center 63090 Unidine,"174 4TH ST SE, HURON, SD",44.36197269,-98.21127515,Compass,0
Huron School District,"32044 HURON RIVER DR, NEW BOSTON, MI",42.12407202,-83.34838202,Compass,0
Husqvarna,"172 OLD ELLOREE RD, ORANGEBURG, SC",33.50443498,-80.81355201,Compass,0
Hutchinson Co TX Comm 60348 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hutchinson Regional Medical 62061 (MCP DO NOT MAP DCNs),"1701 EAST 23RD AVE, HUTCHINSON, KS",38.07749201,-97.89209204,Compass,0
Hutchinson Regional Medical 62061 Morrison,"1701 EAST 23RD AVE, HUTCHINSON, KS",38.07749201,-97.89209204,Compass,0
Hutchinson Regional Medical Center 62624 Crothall,"1701 E 23RD AVE, HUTCHINSON, KS",38.07749201,-97.89209204,Compass,0
"Huxford, Kyle Overhead RDO","1037 N COOLIDGE AVE, WICHITA, KS",37.702306,-97.36073,Compass,0
Hyatt Center Cafe,"71 S WACKER DR, CHICAGO, IL",41.88090899,-87.63612104,Compass,0
Hyatt Events,"400 S HOUSTON ST, DALLAS, TX",32.77654787,-96.8070777,Compass,0
Hyde Lounge American Airlines Admin,"601 BISCAYNE BLVD, MIAMI, FL",25.780897,-80.186571,Compass,0
Hyde Lounge American Airlines Bar 36282 Levy,"601 BISCAYNE BOULEVARD, MIAMI, FL",25.780897,-80.186571,Compass,0
Hyde Lounge American Airlines Club 1 36284 Levy,"601 BISCAYNE BOULEVARD, MIAMI, FL",25.780897,-80.186571,Compass,0
Hyde Lounge American Airlines Management 33996 Levy,"601 BISCAYNE BOULEVARD, MIAMI, FL",25.780897,-80.186571,Compass,0
Hyde Lounge American Airlines Suites 36283 Levy,"601 BISCAYNE BOULEVARD, MIAMI, FL",25.780897,-80.186571,Compass,0
Hygiene Services,"207 TOWNCENTER PKWY, LAFAYETTE, LA",30.17147298,-92.08376498,Compass,0
Hynes Club 1 36622 Levy,"415 SUMMER STREET, BOSTON, MA",42.34613982,-71.0456009,Compass,0
Hynes General Concessions 33365 Levy,"415 SUMMER STREET, BOSTON, MA",42.34613982,-71.0456009,Compass,0
Hynes Group Sales 33364 Levy,"415 SUMMER STREET, BOSTON, MA",42.34613982,-71.0456009,Compass,0
Hynes Management 33999 Levy,"415 SUMMER STREET, BOSTON, MA",42.34613982,-71.0456009,Compass,0
Hynes Warehouse 56366 Levy,"415 SUMMER STREET, BOSTON, MA",42.34613982,-71.0456009,Compass,0
Hyperion Reporting,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting 14301,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting Great Lakes Region,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* BA Sector Region,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* EDNR,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* ENP Region - CLOSING,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* East Coast,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* MAtlantic,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* Pacific,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* Pacific Northwest,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* Sector Region,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hyperion Reporting* West Coast II,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Hypertherm 71,"71 HEATER RD, LEBANON, NH",43.64846,-72.24064496,Compass,0
Hyster - Yale Materials Handling - Naaco,"2102 INDUSTRIAL PARK DR SE, WILSON, NC",35.702739,-77.89284298,Compass,0
Hyster - Yale Materials Handling - Naaco Plant,"2102 INDUSTRIAL PARK DR SE, WILSON, NC",35.702739,-77.89284298,Compass,0
HysterYale Berea 61137 Canteen,"2200 MENELAUS RD, BEREA, KY",37.60093098,-84.30260001,Compass,0
Hyundai Admin Cafe 63201 Flik,"6101 SORENTO RD, WEST POINT, GA",32.92189501,-85.12336703,Compass,0
Hyundai General Assembly Cafe 63202 Flik,"6101 SORENTO RD, WEST POINT, GA",32.92189501,-85.12336703,Compass,0
Hyundai Motor USA,"10550 TALBERT AVE, FOUNTAIN VALLEY, CA",33.70043099,-117.942691,Compass,0
Hyundai Vending 63203 Flik,"6101 SORENTO RD, WEST POINT, GA",32.92189501,-85.12336703,Compass,0
I E Johnson Elem School (SSC Sector),"815 MCGIRT BRIDGE RD, LAURINBURG, NC",34.78169399,-79.44503399,Compass,0
I-Vend Deployme 13499,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
I9 29559,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IAA Country Financial,"1701 TOWANDA, BLOOMINGTON, IL",40.49731866,-88.95654982,Compass,0
IAD21 Cafe 62779 Eurest,"550 NATIONAL BUSINESS PARKWAY, JESSUP, MD",39.137369,-76.76492385,Compass,0
IBA Misc Food 52903 Foodworks,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IBM - Armond EDR,"1 NEW ORCHARD RD, ARMONK, NY",41.11341047,-73.72035748,Compass,0
IBM - Armonk,"1 NEW ORCHARD RD, ARMONK, NY",41.11341047,-73.72035748,Compass,0
IBM Almanden Rsrch Ctr,"650 HARRY RD, SAN JOSE, CA",37.21133602,-121.807432,Compass,0
IBM Astor Place 30253 Eurest,"51 ASTOR PL, NEW YORK, NY",40.72994037,-73.99052248,Compass,0
IBM Atlanta 61723 Eurest,"6303 BARFIELD ROAD, ATLANTA, GA",33.92821499,-84.359361,Compass,0
IBM Austin Bldg 045,"11400 BURNET RD, AUSTIN, TX",30.39384701,-97.72405097,Compass,0
IBM Beverage 42467 Flik,"20 OLD POST RD,, ARMONK, NY",41.17540998,-73.66784678,Compass,0
IBM Boulder,"6300 DIAGONAL HWY, BOULDER, CO",40.08663701,-105.202192,Compass,0
IBM Concierge 46921 Flik,"20 OLD POST RD,, ARMONK, NY",41.17540998,-73.66784678,Compass,0
IBM Coppell 58419 Eurest,"1177 BELTLINE RD, COPPELL, TX",32.94274701,-96.99482598,Compass,0
IBM DC Concierge 60760 Eurest,"600 14TH STREET NW  #300, WASHINGTON, DC",38.8976943,-77.032276,Compass,0
IBM DMF  Soderquist,"150 KETTLETOWN RD MD 005, SOUTHBURY, CT",41.47076499,-73.21199799,Compass,0
IBM DMF Boylan,"150 KETTLETOWN RD MD 005, SOUTHBURY, CT",41.47076499,-73.21199799,Compass,0
IBM Learning Center Admin,"20 OLD POST RD, ARMONK, NY",41.17540998,-73.66784678,Compass,0
IBM Learning Center Food,"20 OLD POST RD, ARMONK, NY",41.17540998,-73.66784678,Compass,0
IBM Learning Center Rooms,"20 OLD POST RD, ARMONK, NY",41.17540998,-73.66784678,Compass,0
IBM Learning Center Sales,"20 OLD POST RD, ARMONK, NY",41.17540998,-73.66784678,Compass,0
IBM Learning Conference Center,"20 OLD POST RD, ARMONK, NY",41.17540998,-73.66784678,Compass,0
IBM Madison Ave EDR,"590 MADISON AVE 3RD FL, NEW YORK, NY",40.76218727,-73.97264598,Compass,0
IBM Maintenance,"20 OLD POST RD,, ARMONK, NY",41.17540998,-73.66784678,Compass,0
IBM Misc Food,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IBM North Castle,"1 N CASTLE DR, ARMONK, NY",41.11778307,-73.71684652,Compass,0
IBM Poughkeepsie #416,"522 SOUTH RD BLDG 4, POUGHKEEPSIE, NY",41.64423132,-73.9599691,Compass,0
IBM Poughkeepsie #708,"522 SOUTH RD BLDG 705, POUGHKEEPSIE, NY",41.64423132,-73.9599691,Compass,0
IBM RVP 14833 Eurest,"2400 YORKMONT AVE, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IBM Raleigh #002,"3039 CORNWALLIS RD, RESEARCH TRIANGLE PARK, NC",35.91283899,-78.85721296,Compass,0
IBM Raleigh #502,"3039 CORNWALLIS RD, RESEARCH TRIANGLE PARK, NC",35.91283899,-78.85721296,Compass,0
IBM Rochester Mn Cafe,"3605 HWY 52 N, ROCHESTER, MN",44.06096492,-92.50073063,Compass,0
IBM Santa Teresa,"555 BAILEY AVE Q8RA K1, SAN JOSE, CA",37.19561199,-121.748121,Compass,0
IBM Vending Clearing,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IBM Yorktown,"1101 KITCHAWAN RD, YORKTOWN HEIGHTS, NY",41.21595379,-73.80604123,Compass,0
ICC Peoria 57967 Canteen,"5407 N UNIVERSITY ST, PEORIA, IL",40.75251799,-89.61783002,Compass,0
ICF Vending #222,"3162 SWAPS DR, SAINT GEORGE, UT",37.05447499,-113.59269,Compass,0
ICMF ADMIN,"635 W LAKESIDE AVE, CLEVELAND, OH",41.50037,-81.70025201,Compass,0
ICMF General Concessions 45997 Levy,"635 W LAKESIDE AVENUE, #601, CLEVELAND, OH",41.500342,-81.70012896,Compass,0
ICMF Group Sales 45996 Levy,"635 W LAKESIDE AVENUE, #601, CLEVELAND, OH",41.500342,-81.70012896,Compass,0
ICMF Management 45995 Levy,"635 W LAKESIDE AVENUE, #601, CLEVELAND, OH",41.500342,-81.70012896,Compass,0
ICMF Specialty Concessions 45998 Levy,"635 W LAKESIDE AVENUE, #601, CLEVELAND, OH",41.500342,-81.70012896,Compass,0
ICMF Vending 45999 Levy,"635 W LAKESIDE AVENUE, #601, CLEVELAND, OH",41.500342,-81.70012896,Compass,0
ICON - Starbucks - CulinArt,"2100 PENNBROOK PKWY, NORTH WALES, PA",40.22502801,-75.28758503,Compass,0
ICON Clinical Research - CulinArt,"2100 PENNBROOK PKWY, NORTH WALES, PA",40.22502801,-75.28758503,Compass,0
ICU Medical Austin 54611 Eurest,"3900 HOWARD LANE, AUSTIN, TX",30.44417501,-97.70183097,Compass,0
IDAT,"1000 WASHINGTON ST, BOSTON, MA",42.3459156,-71.06457476,Compass,0
IE9 MISC FOOD 62837 Foodworks,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IE9 RVP 62836 Foodworks,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IED MISC FOOD 62835 Foodworks,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IED RVP 62834 Foodworks,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
IEEE Operations Center,"445 HOES LN, PISCATAWAY, NJ",40.541224,-74.47053698,Compass,0
IFC Catering,"2121 PENNSYLVANIA AVE NW, WASHINGTON, DC",38.90206488,-77.04761371,Compass,0
IFC Conference Team,"2121 PENNSYLVANIA AVE NW, WASHINGTON, DC",38.90206488,-77.04761371,Compass,0
IFF - Flavors Manufacturing - Dayton,"150 DOCKS CORNER RD, DAYTON, NJ",40.36536999,-74.478076,Compass,0
IFF - Fragrance Mfg - Hazlet,"600 HWY 36, HAZLET, NJ",40.43597202,-74.15794798,Compass,0
IFF - Union Beach Reasearch & Development,"1515 STATE HWY 36, UNION BEACH, NJ",40.43950901,-74.15681801,Compass,0
IL Center for Rehab,"1950 W ROOSEVELT RD, CHICAGO, IL",41.86722,-87.67495297,Compass,0
IL Center for Rehab - WD,"1151 S WOOD ST, CHICAGO, IL",41.86756102,-87.67077401,Compass,0
IMLS of Chicago 60924 Flik,"114 S RACINE AVE, CHICAGO, IL",41.87972802,-87.65748199,Compass,0
INOVA - Alexandria Hospital,"4320 SEMINARY RD, ALEXANDRIA, VA",38.82303099,-77.10587799,Compass,0
INOVA - Fair Oaks Hospital,"3600 JOSEPH SIEWICK DR, FAIRFAX, VA",38.88480658,-77.37991392,Compass,0
INOVA - Fairfax Hospital,"3300 GALLOWS RD, FALLS CHURCH, VA",38.8581924,-77.22642611,Compass,0
INOVA - Loudon Cornwall,"224 CORNWALL ST, LEESBURG, VA",39.12021099,-77.56808698,Compass,0
INOVA - Loudon Hospital,"44045 RIVERSIDE PKWY, LEESBURG, VA",39.07400701,-77.47785001,Compass,0
